"ITTER107","Territorio","TIPO_DATO_FOL","Tipo dato","SEXISTAT1","Sesso","ETA1","Classe di eta","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","2","femmine","Y15-64","15-64 anni","2023","2023",16.65863,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","2","femmine","Y15-64","15-64 anni","2024","2024",13.750354,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","2","femmine","Y15-64","15-64 anni","2023-Q1","T1-2023",17.605034,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","2","femmine","Y15-64","15-64 anni","2023-Q2","T2-2023",16.080252,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","2","femmine","Y15-64","15-64 anni","2023-Q3","T3-2023",16.766894,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","2","femmine","Y15-64","15-64 anni","2023-Q4","T4-2023",16.188313,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","2","femmine","Y15-64","15-64 anni","2024-Q1","T1-2024",16.142632,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","2","femmine","Y15-64","15-64 anni","2024-Q2","T2-2024",14.974638,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","2","femmine","Y15-64","15-64 anni","2024-Q3","T3-2024",11.549436,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","2","femmine","Y15-64","15-64 anni","2024-Q4","T4-2024",12.195247,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","2023","2023",16.363972,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","2024","2024",13.511039,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","2023-Q1","T1-2023",17.284193,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","2023-Q2","T2-2023",15.757271,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","2023-Q3","T3-2023",16.461874,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","2023-Q4","T4-2023",15.958754,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","2024-Q1","T1-2024",15.867013,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","2024-Q2","T2-2024",14.686588,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","2024-Q3","T3-2024",11.321839,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","2024-Q4","T4-2024",12.042804,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y45-54","45-54 anni","2023","2023",11.019607,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y45-54","45-54 anni","2024","2024",9.20415,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y45-54","45-54 anni","2023-Q1","T1-2023",12.295684,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y45-54","45-54 anni","2023-Q2","T2-2023",10.556784,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y45-54","45-54 anni","2023-Q3","T3-2023",10.442341,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y45-54","45-54 anni","2023-Q4","T4-2023",10.796535,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y45-54","45-54 anni","2024-Q1","T1-2024",11.143121,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y45-54","45-54 anni","2024-Q2","T2-2024",9.803263,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y45-54","45-54 anni","2024-Q3","T3-2024",8.075285,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y45-54","45-54 anni","2024-Q4","T4-2024",7.769049,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-64","15-64 anni","2023","2023",12.79844,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-64","15-64 anni","2024","2024",11.116678,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-64","15-64 anni","2023-Q1","T1-2023",14.339989,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-64","15-64 anni","2023-Q2","T2-2023",12.466232,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-64","15-64 anni","2023-Q3","T3-2023",11.733189,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-64","15-64 anni","2023-Q4","T4-2023",12.673563,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-64","15-64 anni","2024-Q1","T1-2024",13.280334,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-64","15-64 anni","2024-Q2","T2-2024",11.356051,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-64","15-64 anni","2024-Q3","T3-2024",9.470828,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y15-64","15-64 anni","2024-Q4","T4-2024",10.360637,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y18-29","18-29 anni","2023","2023",16.569858,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y18-29","18-29 anni","2024","2024",14.541897,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y18-29","18-29 anni","2023-Q1","T1-2023",17.43546,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y18-29","18-29 anni","2023-Q2","T2-2023",16.167485,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y18-29","18-29 anni","2023-Q3","T3-2023",16.041174,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y18-29","18-29 anni","2023-Q4","T4-2023",16.63247,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y18-29","18-29 anni","2024-Q1","T1-2024",16.02614,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y18-29","18-29 anni","2024-Q2","T2-2024",14.3982,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y18-29","18-29 anni","2024-Q3","T3-2024",13.131675,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y18-29","18-29 anni","2024-Q4","T4-2024",14.57319,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","2","femmine","Y18-29","18-29 anni","2023","2023",11.716933,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","2","femmine","Y18-29","18-29 anni","2024","2024",9.283571,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","2","femmine","Y18-29","18-29 anni","2023-Q1","T1-2023",10.857018,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","2","femmine","Y18-29","18-29 anni","2023-Q2","T2-2023",11.892502,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","2","femmine","Y18-29","18-29 anni","2023-Q3","T3-2023",12.019358,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","2","femmine","Y18-29","18-29 anni","2023-Q4","T4-2023",12.0859,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","2","femmine","Y18-29","18-29 anni","2024-Q1","T1-2024",9.790549,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","2","femmine","Y18-29","18-29 anni","2024-Q2","T2-2024",7.529112,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","2","femmine","Y18-29","18-29 anni","2024-Q3","T3-2024",10.639675,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","2","femmine","Y18-29","18-29 anni","2024-Q4","T4-2024",9.116199,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y18-29","18-29 anni","2023","2023",16.428175,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y18-29","18-29 anni","2024","2024",14.696924,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y18-29","18-29 anni","2023-Q1","T1-2023",17.03073,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y18-29","18-29 anni","2023-Q2","T2-2023",17.659118,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y18-29","18-29 anni","2023-Q3","T3-2023",14.875746,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y18-29","18-29 anni","2023-Q4","T4-2023",16.194523,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y18-29","18-29 anni","2024-Q1","T1-2024",17.678204,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y18-29","18-29 anni","2024-Q2","T2-2024",15.644544,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y18-29","18-29 anni","2024-Q3","T3-2024",11.042749,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y18-29","18-29 anni","2024-Q4","T4-2024",14.579398,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","2","femmine","Y15-29","15-29 anni","2023","2023",11.740601,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","2","femmine","Y15-29","15-29 anni","2024","2024",9.44682,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","2","femmine","Y15-29","15-29 anni","2023-Q1","T1-2023",10.842591,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","2","femmine","Y15-29","15-29 anni","2023-Q2","T2-2023",11.922419,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","2","femmine","Y15-29","15-29 anni","2023-Q3","T3-2023",12.068171,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","2","femmine","Y15-29","15-29 anni","2023-Q4","T4-2023",12.112215,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","2","femmine","Y15-29","15-29 anni","2024-Q1","T1-2024",9.75332,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","2","femmine","Y15-29","15-29 anni","2024-Q2","T2-2024",8.164269,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","2","femmine","Y15-29","15-29 anni","2024-Q3","T3-2024",10.703928,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","2","femmine","Y15-29","15-29 anni","2024-Q4","T4-2024",9.11187,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y15-29","15-29 anni","2023","2023",16.429857,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y15-29","15-29 anni","2024","2024",14.851107,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y15-29","15-29 anni","2023-Q1","T1-2023",16.984124,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y15-29","15-29 anni","2023-Q2","T2-2023",17.649825,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y15-29","15-29 anni","2023-Q3","T3-2023",14.902152,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y15-29","15-29 anni","2023-Q4","T4-2023",16.236393,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y15-29","15-29 anni","2024-Q1","T1-2024",17.635974,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y15-29","15-29 anni","2024-Q2","T2-2024",16.094992,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y15-29","15-29 anni","2024-Q3","T3-2024",11.247469,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y15-29","15-29 anni","2024-Q4","T4-2024",14.579398,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","2023","2023",5.573041,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","2024","2024",4.763155,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","2023-Q1","T1-2023",5.834019,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","2023-Q2","T2-2023",5.461156,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","2023-Q3","T3-2023",5.487871,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","2023-Q4","T4-2023",5.511453,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","2024-Q1","T1-2024",5.625236,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","2024-Q2","T2-2024",4.62232,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","2024-Q3","T3-2024",4.195494,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","2024-Q4","T4-2024",4.607301,,
"IT","Italia","UNEM_R","tasso di disoccupazione","1","maschi","Y15-74","15-74 anni","2023","2023",6.806493,,
"IT","Italia","UNEM_R","tasso di disoccupazione","1","maschi","Y15-74","15-74 anni","2024","2024",5.890875,,
"IT","Italia","UNEM_R","tasso di disoccupazione","1","maschi","Y15-74","15-74 anni","2023-Q1","T1-2023",7.48259,,
"IT","Italia","UNEM_R","tasso di disoccupazione","1","maschi","Y15-74","15-74 anni","2023-Q2","T2-2023",6.759108,,
"IT","Italia","UNEM_R","tasso di disoccupazione","1","maschi","Y15-74","15-74 anni","2023-Q3","T3-2023",6.284578,,
"IT","Italia","UNEM_R","tasso di disoccupazione","1","maschi","Y15-74","15-74 anni","2023-Q4","T4-2023",6.706419,,
"IT","Italia","UNEM_R","tasso di disoccupazione","1","maschi","Y15-74","15-74 anni","2024-Q1","T1-2024",6.856266,,
"IT","Italia","UNEM_R","tasso di disoccupazione","1","maschi","Y15-74","15-74 anni","2024-Q2","T2-2024",5.958141,,
"IT","Italia","UNEM_R","tasso di disoccupazione","1","maschi","Y15-74","15-74 anni","2024-Q3","T3-2024",5.245456,,
"IT","Italia","UNEM_R","tasso di disoccupazione","1","maschi","Y15-74","15-74 anni","2024-Q4","T4-2024",5.506131,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-64","20-64 anni","2023","2023",7.47352,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-64","20-64 anni","2024","2024",6.301473,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-64","20-64 anni","2023-Q1","T1-2023",8.645957,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-64","20-64 anni","2023-Q2","T2-2023",7.075937,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-64","20-64 anni","2023-Q3","T3-2023",6.941543,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-64","20-64 anni","2023-Q4","T4-2023",7.228609,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-64","20-64 anni","2024-Q1","T1-2024",8.377423,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-64","20-64 anni","2024-Q2","T2-2024",6.420716,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-64","20-64 anni","2024-Q3","T3-2024",4.572476,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y20-64","20-64 anni","2024-Q4","T4-2024",5.848289,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y20-64","20-64 anni","2023","2023",12.488899,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y20-64","20-64 anni","2024","2024",10.776901,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y20-64","20-64 anni","2023-Q1","T1-2023",14.090109,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y20-64","20-64 anni","2023-Q2","T2-2023",12.223326,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y20-64","20-64 anni","2023-Q3","T3-2023",11.34268,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y20-64","20-64 anni","2023-Q4","T4-2023",12.31766,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y20-64","20-64 anni","2024-Q1","T1-2024",12.858101,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y20-64","20-64 anni","2024-Q2","T2-2024",11.051014,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y20-64","20-64 anni","2024-Q3","T3-2024",9.102247,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y20-64","20-64 anni","2024-Q4","T4-2024",10.100815,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y50-74","50-74 anni","2023","2023",3.957746,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y50-74","50-74 anni","2024","2024",3.557606,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y50-74","50-74 anni","2023-Q1","T1-2023",3.811379,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y50-74","50-74 anni","2023-Q2","T2-2023",4.302784,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y50-74","50-74 anni","2023-Q3","T3-2023",3.742599,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y50-74","50-74 anni","2023-Q4","T4-2023",3.979446,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y50-74","50-74 anni","2024-Q1","T1-2024",4.15014,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y50-74","50-74 anni","2024-Q2","T2-2024",4.180349,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y50-74","50-74 anni","2024-Q3","T3-2024",2.935792,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y50-74","50-74 anni","2024-Q4","T4-2024",2.973151,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","2","femmine","Y50-74","50-74 anni","2023","2023",8.357841,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","2","femmine","Y50-74","50-74 anni","2024","2024",7.701738,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","2","femmine","Y50-74","50-74 anni","2023-Q1","T1-2023",9.070275,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","2","femmine","Y50-74","50-74 anni","2023-Q2","T2-2023",8.849858,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","2","femmine","Y50-74","50-74 anni","2023-Q3","T3-2023",7.255238,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","2","femmine","Y50-74","50-74 anni","2023-Q4","T4-2023",8.277784,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","2","femmine","Y50-74","50-74 anni","2024-Q1","T1-2024",9.888611,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","2","femmine","Y50-74","50-74 anni","2024-Q2","T2-2024",8.778298,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","2","femmine","Y50-74","50-74 anni","2024-Q3","T3-2024",6.23082,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","2","femmine","Y50-74","50-74 anni","2024-Q4","T4-2024",6.019519,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","2","femmine","Y35-49","35-49 anni","2023","2023",4.979976,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","2","femmine","Y35-49","35-49 anni","2024","2024",4.120355,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","2","femmine","Y35-49","35-49 anni","2023-Q1","T1-2023",5.197624,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","2","femmine","Y35-49","35-49 anni","2023-Q2","T2-2023",4.411604,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","2","femmine","Y35-49","35-49 anni","2023-Q3","T3-2023",4.87971,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","2","femmine","Y35-49","35-49 anni","2023-Q4","T4-2023",5.433203,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","2","femmine","Y35-49","35-49 anni","2024-Q1","T1-2024",4.957596,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","2","femmine","Y35-49","35-49 anni","2024-Q2","T2-2024",3.680478,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","2","femmine","Y35-49","35-49 anni","2024-Q3","T3-2024",3.678431,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","2","femmine","Y35-49","35-49 anni","2024-Q4","T4-2024",4.151353,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","9","totale","Y50-74","50-74 anni","2023","2023",3.261658,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","9","totale","Y50-74","50-74 anni","2024","2024",2.916108,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","9","totale","Y50-74","50-74 anni","2023-Q1","T1-2023",3.642338,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","9","totale","Y50-74","50-74 anni","2023-Q2","T2-2023",3.74848,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","9","totale","Y50-74","50-74 anni","2023-Q3","T3-2023",2.536264,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","9","totale","Y50-74","50-74 anni","2023-Q4","T4-2023",3.139814,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","9","totale","Y50-74","50-74 anni","2024-Q1","T1-2024",3.627366,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","9","totale","Y50-74","50-74 anni","2024-Q2","T2-2024",3.450948,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","9","totale","Y50-74","50-74 anni","2024-Q3","T3-2024",2.416843,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","9","totale","Y50-74","50-74 anni","2024-Q4","T4-2024",2.176678,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y35-49","35-49 anni","2023","2023",6.858041,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y35-49","35-49 anni","2024","2024",5.726435,,
